,job_id,job_name,job_location,job_age,job_posting_description,job_salary_range,job_salary_estimate_type,company,company_total_rating,proportion_reviewers_recommend_company,company_individual_ratings,company_type_size_sector_industry_yearFounded
10,1008784358190,Data Analyst,Singapore,13d,"About Us:
Founded in the US (Seattle) in 1995 by Paula Begoun, Paula’s Choice Skincare is an
International brand that is now 28 years strong! Our vision is to empower consumers with in-
depth knowledge and enable people around the world to make the best choices for their skin.
We question ingredients, follow the facts and stand up for the customer, because we believe
that Beauty Begins with Truth.
About the Region:
Our Southeast Asian headquarters is located in Singapore, and our channels include not only
our own DTC platform, but also marketplaces such as Lazada, Shopee, Amazon as well as
some offline presence in the different markets.
About Our Culture:
We’re a rapidly growing entrepreneurial team that thrives on change, prioritizing a culture of
feedback and inclusivity.
Paula’s Choice is also committed to diversity! Our customers come from all walks of life and so
do we. We hire great people from a wide variety of backgrounds, not just because it’s the right
thing to do, but because it makes our company stronger. We hope you agree. If you share our
values and our enthusiasm for empowering people to achieve their own definition of beautiful,
Paula’s Choice could be a wonderful fit for you.",SGD 7K - SGD 9K (Employer est.),(Employer est.),"PAULA'S CHOICE SINGAPORE, SEA PTE. LTD.",,,,"[None, None, None, None, None]"
11,1008775950722,Data Analytics Specialist,Singapore,17d,"Only Singaporeans pls

Data Analytics Specialist
Job Description
Work with stakeholders including customers, partners and colleagues to solicit requirements, design, develop, document, manage and maintain data analytic solutions for customers or internal users; and
Support data analytics solutions pre-sales initiatives, proposal development and provide post-sales support.
Academic Qualifications",SGD 6K - SGD 9K (Employer est.),(Employer est.),PETROS-CONSULTING PTE. LTD.4.5 ★,4.5,100 %,"['Career Opportunities', '4.0', 'Comp & Benefits', '3.0', 'Culture & Values', '4.0', 'Senior Management', '5.0', 'Work/Life Balance', '5.0']","['Company - Private', '1 to 50 Employees', None, None, None]"
12,1008772782460,"Head of MIS - Data Analyst(Retail Industry,East/ SQL, Excel, Power BI)",Singapore,18d,"Job Details
Full-time position with comprehensive benefits (Annual leave, medical benefits, variable bonuses)
Monday to Friday 8.30 am-5.30 pm
Located in the East area; Leading a team of 3-4pax
Proficiency in Business reporting is a must-have, Data Crunching with expertise in SQL, Power BI, Microsoft Excel (including Pivot tables and V lookup), Tableau, Python, and VBA .
Position Overview:
Manage the MIS team and take overall responsibility for all IT Resources, Services, and Deliverables within the organization.",SGD 8K - SGD 10K (Employer est.),(Employer est.),ALIGN RECRUITMENT PTE. LTD.5.0 ★,5.0,100 %,"['Career Opportunities', '5.0', 'Comp & Benefits', '3.0', 'Culture & Values', '5.0', 'Senior Management', '5.0', 'Work/Life Balance', '5.0']","['Company - Private', 'Unknown', None, None, None]"
13,1008802013357,Data Analytics and Visualisation Manager,Singapore,3d,"Be a Part of Something BIG!
Singtel's Group Enterprise (GE) business is Digitally Transforming their business to bring value to customers and stakeholders through new technologies and new ways of working. To do this, there is an increasing need to gain critical data insights so that digital transformations can be accelerated.

Make an Impact by:
Understand business requirement and plan solution to address data needs
Collect data from various data sources and perform data cleaning and normalisation for dashboard
Create wireframes with a focus on user experience, correctness, and visibility",SGD 6K - SGD 12K (Employer est.),(Employer est.),SINGAPORE TELECOMMUNICATIONS LIMITED3.9 ★,3.9,80 %,"['Career Opportunities', '3.8', 'Comp & Benefits', '3.6', 'Culture & Values', '3.8', 'Senior Management', '3.6', 'Work/Life Balance', '3.7']","['Company - Public', '10000+ Employees', 'Telecommunications', 'Telecommunications Services', '1879']"
14,1008784355006,Data Analyst,Singapore,13d,"In the intersection of compliance and analytics, we are seeking an analytical and data-savvy self-starter with a passion for helping others, protecting our community and mitigating risk. Those who join our team have a strong ability to leverage data to influence organizational decisions, innovate new methods for improvement, and concisely convey data insights to a general audience.
RESPONSIBILITIES
Utilize advanced knowledge of data mining, business intelligence tools to drive efficient analytics and reporting
Identify and drive scalable solutions for building and automating reports, data pipelines and dashboards to monitor and report on operational performance metrics
Leverage data and analytics to identify actionable insights, suggest recommendations through effective communication for both technical and non-technical audiences",SGD 10K - SGD 19K (Employer est.),(Employer est.),FACEBOOK SINGAPORE PTE. LTD.3.9 ★,3.9,70 %,"['Career Opportunities', '3.9', 'Comp & Benefits', '4.6', 'Culture & Values', '3.7', 'Senior Management', '3.2', 'Work/Life Balance', '3.6']","['Company - Public', '10000+ Employees', 'Information Technology', 'Internet & Web Services', '2004']"
15,1008026311548,"Data Analytics Specialist (Govt sector, Healthcare Industry, Healthcare statistics)",Singapore,30d+,"Data Analytics Specialist (Govt sector, Healthcare Industry, Healthcare statistics) #HDC
Description
Broad job scope
Apply analytical knowledge and deploy tools to translate information into insights, to facilitate stakeholders in making informed decisions, contributing towards the achievement of the company's long term vision and goals.

Responsibilities",SGD 4K - SGD 6K (Employer est.),(Employer est.),Recruit Express3.3 ★,3.3,53 %,"['Career Opportunities', '3.2', 'Comp & Benefits', '3.2', 'Culture & Values', '3.3', 'Senior Management', '3.3', 'Work/Life Balance', '2.9']","['Company - Public', '201 to 500 Employees', 'Human Resources & Staffing', 'HR Consulting', '1996']"
16,1008780765963,Data Analyst (12 mos contract),Singapore,15d,"Responsibilities
To support the fast-growing data analytics function, we are looking for a highly talented Data
Analyst. The ideal candidate will be responsible for:
Building trust, relationship between the Data Team and our business stakeholders, and
being responsible to further the maturity in Analytics in the business divisions he/she
supports.
Collaborating and partnering with business units and external partners to identify, plan and
prioritise descriptive and prescriptive analytics projects to foster a data-centric culture that",SGD 6K - SGD 9K (Employer est.),(Employer est.),PERSOLKELLY SINGAPORE PTE. LTD.3.3 ★,3.8,76 %,"['Career Opportunities', '3.7', 'Comp & Benefits', '3.6', 'Culture & Values', '3.8', 'Senior Management', '3.6', 'Work/Life Balance', '3.6']","['Company - Private', '51 to 200 Employees', 'Human Resources & Staffing', 'Staffing & Subcontracting', None]"
17,1008777321736,"Data Analytics Specialist, Digital & E-Commerce",Singapore,17d,"What You Will Do
Data Collation and Analysis
Design and implement data collection methodologies and processes to collate relevant data from multiple sources and ensure sanity check.
Conduct detailed data analysis using data techniques, mining and visualisation to extract insights and identify trends.
Monitor data sources and data quality to ensure accuracy and integrity.
Reporting and Visualisation
Create dashboards, reports and visualisations that effectively communicate data-driven insights to various stakeholders.












585950",SGD 29K - SGD 48K (Glassdoor est.),(Glassdoor est.),Persolkelly3.3 ★,3.8,76 %,"['Career Opportunities', '3.7', 'Comp & Benefits', '3.6', 'Culture & Values', '3.8', 'Senior Management', '3.6', 'Work/Life Balance', '3.6']","['Company - Private', '51 to 200 Employees', 'Human Resources & Staffing', 'Staffing & Subcontracting', None]"
18,1007713648961,Data Analyst / Data Scientist,Singapore,30d+,"Date: 11 Aug 2023
Location: NON-FACULTY-BASED DEPARTMENTS, Kent Ridge Campus, SG
Company: National University of Singapore
Job Description
To join the NUS College Admissions team at the National University of Singapore (NUS) to collect, analyze and visualize data, and present the analysis for regular and ad-hoc reporting purposes, in order to meet multiple information and strategic requirements for the various stakeholders within NUS College.
The successful candidate will join a team to engage in the following activities:",SGD 60K - SGD 66K (Glassdoor est.),(Glassdoor est.),National University of Singapore4.1 ★,4.1,70 %,"['Career Opportunities', '3.6', 'Comp & Benefits', '3.5', 'Culture & Values', '3.8', 'Senior Management', '3.5', 'Work/Life Balance', '3.9']","['College / University', '10000+ Employees', 'Education', 'Colleges & Universities', '1905']"
19,1008778748062,Information Technology - Senior Data Engineer (Analytics Engineering Track),Singapore,16d,"Job Description
We have multiple senior data engineering positions available. The Data Analytics Engineer is responsible for designing and developing robust, scalable data pipelines, data marts and business intelligence dashboards to be used across Singapore Airlines Group.

Key Responsibilities:
Understand business processes, applications and how data is created, stored and gathered in Singapore Airlines.
Use big data tools and platforms to create and maintain data pipelines, making sure pipelines are robust, scalable, and reliable. Troubleshoot and rectify issues with data pipelines as necessary.",SGD 6K - SGD 11K (Employer est.),(Employer est.),SINGAPORE AIRLINES LIMITED3.9 ★,3.9,69 %,"['Career Opportunities', '3.2', 'Comp & Benefits', '3.5', 'Culture & Values', '3.4', 'Senior Management', '3.1', 'Work/Life Balance', '3.7']","['Company - Public', '10000+ Employees', 'Transportation & Logistics', 'Airlines, Airports & Air Transportation', '1972']"
20,1008778747553,Data Analyst (QlikView / QlikSense),Singapore,16d,"Responsibilities:
Place client value and human experience at the center of everything we do.
Develop and deliver value to clients by building large scale enterprise data pipelines to capture, transform and store date to support reporting, automated systems and AI/ML
Be a part of a world-class team of experts in Data engineering
Be a part of a culture of excellence and with confidence, charisma, context, and humility, working effectively at all levels
Delivery of data pipelines to drive material impact and drive disruptive transformation across our clients in public and private sectors
Support thought leadership development as a team for data engineering and scaling deployments",SGD 5K - SGD 9K (Employer est.),(Employer est.),TRITON AI PTE. LTD.5.0 ★,5.0,100 %,"['Career Opportunities', '5.0', 'Comp & Benefits', '5.0', 'Culture & Values', '5.0', 'Senior Management', '5.0', 'Work/Life Balance', '5.0']","['Company - Public', 'Unknown', None, None, None]"
21,1008777703385,"Business Analyst Manager- MIS (Retail Industry,East/ SQL, Excel, Power BI)",Singapore,16d,"Job Details
Full-time position with comprehensive benefits (Annual leave, medical benefits, variable bonuses)
Monday to Friday 8.30 am-5.30 pm
Located in the East area; Leading a team of 3-4pax
Proficiency in Business reporting is a must-have, Data Crunching with expertise in SQL, Power BI, Microsoft Excel (including Pivot tables and V lookup), Tableau, Python, and VBA .
Position Overview:
Manage the MIS team and take overall responsibility for all IT Resources, Services, and Deliverables within the organization.",SGD 8K - SGD 10K (Employer est.),(Employer est.),ALIGN RECRUITMENT PTE. LTD.5.0 ★,5.0,100 %,"['Career Opportunities', '5.0', 'Comp & Benefits', '3.0', 'Culture & Values', '5.0', 'Senior Management', '5.0', 'Work/Life Balance', '5.0']","['Company - Private', 'Unknown', None, None, None]"
22,1008809291842,Data Analyst,Singapore,24h,"Job Description
Working closely with data analysts and business end-users to implement and support data platforms using best-of-breed technology and methodology.
Implement and design robust and scalable solutions to meet business needs and take operational considerations into account. Demonstrate technical expertise in the assigned areas.
Manage operations and maintain SLAs. Implement automation in data management. Collaborate with data engineering, architecture, and governance.
Perform data quality, onboarding, registration, discoverability, access controls, and cataloging. Execute, maintain and manage the whole data lifecycle.
Conduct requirement workshops with stakeholders, analyse and translate business and other requirements holistically into data strategies, plans, actions.",SGD 7K - SGD 9K (Employer est.),(Employer est.),IOTALENTS PTE. LTD.4.4 ★,4.4,100 %,"['Career Opportunities', '4.0', 'Comp & Benefits', '3.0', 'Culture & Values', '4.0', 'Senior Management', '5.0', 'Work/Life Balance', '5.0']","['Company - Private', '1 to 50 Employees', 'Human Resources & Staffing', 'HR Consulting', None]"
23,1008754826370,Senior Data analyst,Singapore,29d,"Experience: 8-10 Years
Role: Senior Data Analyst

Responsibilities:
Bachelor Degree in Computer Science, Statistics, Data Science, Industrial Engineering or relevant disciplines
At least 8-12 years of experience in Data Science, Data Monitoring, Statistics, Analytics, B.I. (Business Intelligence) Implementation
Technical skills in Data Analysis, B.I. Implementation, Data Base Management (Oracle, Tibero, SQL, SAS etc.)",SGD 10K - SGD 13K (Employer est.),(Employer est.),SAKSOFT PTE LIMITED3.7 ★,3.7,78 %,"['Career Opportunities', '3.7', 'Comp & Benefits', '3.5', 'Culture & Values', '3.6', 'Senior Management', '3.4', 'Work/Life Balance', '3.8']","['Company - Public', '1001 to 5000 Employees', 'Information Technology', 'Computer Hardware Development', '1999']"
24,1008796974570,Technical Data Analyst,Singapore,7d,"Job Title: Technical Data Analyst
Job description (In Detail):
Responsibilities for Enterprise Data Management:
Working closely with data analysts and business end-users to implement and support data platforms using best-of-breed technology and methodology.
Implement and design robust and scalable solutions to meet business needs and take operational considerations into account. Demonstrate technical expertise in the assigned areas.
Manage operations and maintain SLAs. Implement automation in data management. Collaborate with data engineering, architecture, and governance.
Perform data quality, onboarding, registration, discoverability, access controls, and cataloging. Execute, maintain and manage the whole data lifecycle.",SGD 7K - SGD 13K (Employer est.),(Employer est.),U3 INFOTECH PTE. LTD.4.5 ★,4.5,92 %,"['Career Opportunities', '4.4', 'Comp & Benefits', '4.0', 'Culture & Values', '4.2', 'Senior Management', '4.3', 'Work/Life Balance', '4.3']","['Company - Private', '201 to 500 Employees', 'Management & Consulting', 'Business Consulting', None]"
25,1008778748063,"Information Technology - Principal Technologist, Data Engineering & Analytics (Scoot)",Singapore,16d,"Job Description
The successful candidate will play a lead role within the Data Engineering and Analytics team within Scoot’s Information Technology Division.

Key responsibilities include:
• Provide technical leadership in data engineering for guiding Scoot’s data engineering and analytics team. Drive the overall technical vision and roadmap for evolving Scoot’s distributed data management systems and data analytics.
Be an effective implementer and a technical mentor for the team in the following core activities:
Design and develop new systems architecture for data engineering services and their ecosystem, spanning distributed databases (relational, columnar, graph, in-memory); DataOps; and other big data technologies.",SGD 8K - SGD 16K (Employer est.),(Employer est.),SINGAPORE AIRLINES LIMITED3.9 ★,3.9,69 %,"['Career Opportunities', '3.2', 'Comp & Benefits', '3.5', 'Culture & Values', '3.4', 'Senior Management', '3.1', 'Work/Life Balance', '3.7']","['Company - Public', '10000+ Employees', 'Transportation & Logistics', 'Airlines, Airports & Air Transportation', '1972']"
26,1008753797811,Senior Data Analyst,Singapore,30d,"We are seeking a highly experienced and skilled Senior Data Analyst to join our team. In this role, you will be responsible for gathering, analyzing, and interpreting complex data sets to identify trends and insights that can support business decisions.

Responsibilities:
Collect, analyze, and interpret large and complex data sets using statistical methods and tools
Develop and maintain dashboards and reports to communicate data insights to stakeholders
Identify patterns and trends in data to provide insights for business decisions
Collaborate with cross-functional teams to support business objectives and requirements",SGD 9K - SGD 11K (Employer est.),(Employer est.),GREYWOLF NETWORKS PTE. LTD.,,,,"['Company - Private', '1 to 50 Employees', None, None, None]"
27,1008771120137,Data Analyst (Banking Enterprise Data Mgt),Singapore,20d,"Job Description
DEPT serves as a business function that covers Enterprise Data Governance, Data Management, Big Data Analytics and Enterprise Data Strategy. DEPT ensures that the BANK CLIENT meets all data governance standards set by data regulators and optimize data management and usage to help UOB make smarter, faster and more accurate decisions and to improve operational efficiency.

The Enterprise Data Management (EDM) team within the DEPT serves as:

a) The single point of contact for users across BANK for data issue escalations. The EDM team ensures that data hosted in data warehouse is of good quality and conforms to data standards such as completeness, accuracy and consistency, to support regulatory and management reports. The team also promotes data automation and makes use of data to help develop initiatives to improve productivity.",SGD 3K - SGD 9K (Employer est.),(Employer est.),D L RESOURCES PTE LTD3.3 ★,3.3,43 %,"['Career Opportunities', '2.8', 'Comp & Benefits', '2.2', 'Culture & Values', '2.5', 'Senior Management', '2.5', 'Work/Life Balance', '2.7']","['Company - Private', '51 to 200 Employees', 'Information Technology', 'Information Technology Support Services', None]"
28,1008798096073,Data Analyst ( 4 to 6 Months Contract),Singapore,6d,"Responsibilities:
Assist in managing and analysing data assets, ensuring data quality and accuracy.
Collaborate with teams to understand data needs and contribute to data solutions and projects.
Utilize data analytics tools and techniques to assist in deriving meaningful insights.
Support data visualization efforts to communicate findings to stakeholders.
Participate in data governance and compliance initiatives to uphold data security and privacy.
Contribute to the documentation of data processes and procedures.
Stay informed about industry trends in data analytics and best practices.",SGD 5K - SGD 8K (Employer est.),(Employer est.),PERSOLKELLY SINGAPORE PTE. LTD.3.3 ★,3.8,76 %,"['Career Opportunities', '3.7', 'Comp & Benefits', '3.6', 'Culture & Values', '3.8', 'Senior Management', '3.6', 'Work/Life Balance', '3.6']","['Company - Private', '51 to 200 Employees', 'Human Resources & Staffing', 'Staffing & Subcontracting', None]"
29,1008775951260,"Data Analyst - Qlik, Cloud-based Environment",Singapore,17d,"Are you a passionate and talented Data Analyst with strong expertise in Qlik and cloud-based data analytics? We are seeking a highly skilled individual to join our dynamic team and play a crucial role in transforming data into valuable insights. If you thrive in a collaborative and innovative environment, and you possess exceptional analytical and problem-solving skills, we want to hear from you!

Position: Data Analyst - Qlik and Cloud Environment

Responsibilities:
Work with cross-functional teams to understand business requirements and develop data-driven solutions using Qlik in a cloud environment.",SGD 6K - SGD 8K (Employer est.),(Employer est.),ENVIRODYNAMICS SOLUTIONS PTE. LTD.,,,,"['Company - Private', 'Unknown', None, None, None]"
30,1008771120137,Data Analyst (Banking Enterprise Data Mgt),Singapore,20d,"Job Description
DEPT serves as a business function that covers Enterprise Data Governance, Data Management, Big Data Analytics and Enterprise Data Strategy. DEPT ensures that the BANK CLIENT meets all data governance standards set by data regulators and optimize data management and usage to help UOB make smarter, faster and more accurate decisions and to improve operational efficiency.

The Enterprise Data Management (EDM) team within the DEPT serves as:

a) The single point of contact for users across BANK for data issue escalations. The EDM team ensures that data hosted in data warehouse is of good quality and conforms to data standards such as completeness, accuracy and consistency, to support regulatory and management reports. The team also promotes data automation and makes use of data to help develop initiatives to improve productivity.",SGD 3K - SGD 9K (Employer est.),(Employer est.),D L RESOURCES PTE LTD3.3 ★,3.3,43 %,"['Career Opportunities', '2.8', 'Comp & Benefits', '2.2', 'Culture & Values', '2.5', 'Senior Management', '2.5', 'Work/Life Balance', '2.7']","['Company - Private', '51 to 200 Employees', 'Information Technology', 'Information Technology Support Services', None]"
31,1008798094381,Data Mining & Analytics,Singapore,6d,"Are you passionate about maintaining regulatory compliance and combating financial crime? Are you skilled in data analysis and risk assessment within the banking industry? We have an exciting opportunity at a leading investment bank, focusing on compliance and data related responsibilities.

Responsibilities:
Support the design, development, delivery and maintenance of management information
Be able to identify patterns or trends for performance and productivity improvement
Identify, reflect and mitigate issues relating but not limited to breaches of limits
Conduct data analysis on given figures to ensure appropriate risk-based analaysis",SGD 6K - SGD 8K (Employer est.),(Employer est.),THE EDGE PARTNERSHIP HOLDINGS PTE. LTD.4.2 ★,4.2,81 %,"['Career Opportunities', '3.9', 'Comp & Benefits', '4.1', 'Culture & Values', '4.3', 'Senior Management', '4.3', 'Work/Life Balance', '4.4']","['Company - Private', '51 to 200 Employees', 'Human Resources & Staffing', 'HR Consulting', '2013']"
32,1008798096073,Data Analyst ( 4 to 6 Months Contract),Singapore,6d,"Responsibilities:
Assist in managing and analysing data assets, ensuring data quality and accuracy.
Collaborate with teams to understand data needs and contribute to data solutions and projects.
Utilize data analytics tools and techniques to assist in deriving meaningful insights.
Support data visualization efforts to communicate findings to stakeholders.
Participate in data governance and compliance initiatives to uphold data security and privacy.
Contribute to the documentation of data processes and procedures.
Stay informed about industry trends in data analytics and best practices.",SGD 5K - SGD 8K (Employer est.),(Employer est.),PERSOLKELLY SINGAPORE PTE. LTD.3.3 ★,3.8,76 %,"['Career Opportunities', '3.7', 'Comp & Benefits', '3.6', 'Culture & Values', '3.8', 'Senior Management', '3.6', 'Work/Life Balance', '3.6']","['Company - Private', '51 to 200 Employees', 'Human Resources & Staffing', 'Staffing & Subcontracting', None]"
33,1008486816016,Senior Data Analyst,Singapore,30d+,"The Senior Data Analyst role is important to:
lead and implement Student Data Analytic Projects that aid data-informed decision-making and reporting, as well as to enhance student experience.
manage Student Data Catalogue and metadata in Denodo virtual data warehouse and develop integrated datasets for data analytics and reporting.
fully implement and enforce the Student Data Governance Framework and extensive adoption of the framework by Colleges, Schools, and Departments, that ensures data quality which is most critical for Data Analytics.
train end-users on new reports and dashboards.
Responsibilities
Hiring Institution: NTU",,,Nanyang Technological University3.9 ★,3.9,69 %,"['Career Opportunities', '3.5', 'Comp & Benefits', '3.4', 'Culture & Values', '3.5', 'Senior Management', '3.4', 'Work/Life Balance', '3.8']","['College / University', '5001 to 10000 Employees', 'Education', 'Colleges & Universities', '1991']"
