,job_id,job_name,job_location,job_age,job_posting_description,job_salary_range,job_salary_estimate_type,company,company_total_rating,proportion_reviewers_recommend_company,company_individual_ratings,company_type_size_sector_industry_yearFounded
0,1008798095083,Data Scientist / Machine Learning Engineer,Singapore,6d,"Who we are.
minden.ai is a technology venture founded by Teamsek in strategic partnership with DFI Retail Group and coalition partners BreadTalk Group, DBS Bank, PAssion Card, Mandai Wildlife Group and Singtel. We are on a mission to redefine the engagement between brands and consumers in Southeast Asia.

The way we work.
We treat each other with respect. We embrace authenticity and transparency. We collaborate. We pride ourselves on agility and innovation, and believe in embracing continuous learning and self-improvement. We strive to be the preferred employer by providing comprehensive benefits, a dynamic and exciting working environment, work-life balance and effort recognition.",SGD 11K - SGD 14K (Employer est.),(Employer est.),MINDEN INTERNATIONAL PTE. LTD.,,,,"['Company - Private', '51 to 200 Employees', 'Information Technology', 'Information Technology Support Services', '2020']"
1,1008771117739,Data Scientist (Machine Learning / Python/ PowerBI),Singapore,20d,"Our Client a supply chain operator is in the midst of expanding their IT Team. This is a great opportunity to join a growing data science team IT. You will be a part of a diverse and global team that is leading the way in developing cargo solutions that make supply chains more agile, resilient, and sustainable.

What you'll do:

Develop and implement data analytics solutions that support global business objectives and local requirements.
Work with key internal customers to understand their data analytics needs.
Align to data policy, data governance standards, and best practices, and document as required.",SGD 5K - SGD 8K (Employer est.),(Employer est.),STELLAR LINK PARTNERS PTE. LTD.,,,,"[None, None, None, None, None]"
2,1008787762339,"Machine Learning Engineer (Recommendation), BytePlus - 2024 Start",Singapore,10d,"ByteDance will be prioritizing applicants who have a current right to work in Singapore, and do not require ByteDance's sponsorship of a visa.

Founded in 2012, ByteDance's mission is to inspire creativity and enrich life. With a suite of more than a dozen products, including TikTok, Helo, and Resso, as well as platforms specific to the China market, including Toutiao, Douyin, and Xigua, ByteDance has made it easier and more fun for people to connect with, consume, and create content.

Why Join Us",SGD 7K - SGD 13K (Employer est.),(Employer est.),BYTEPLUS PTE. LTD.4.5 ★,4.5,100 %,[],"['Company - Public', 'Unknown', None, None, None]"
3,1008771117788,Deep Learning / Machine Learning Engineer (Recommendation Systems / Recommender),Singapore,20d,"Our client, an ecommerce social media tech firm is looking to hire experienced talents to be part of their journey

There are various teams that are hiring in the organisation - videos, geospatial, risk control and merchant recommendations

Role
Responsible for the research and development of personalized algorithms for e-commerce recommender system
Participate in the core systems and algorithms development including candidate recall, ranking, rerank and other core components of recommender system",SGD 6K - SGD 12K (Employer est.),(Employer est.),STELLAR LINK PARTNERS PTE. LTD.,,,,"[None, None, None, None, None]"
4,1008771118792,Senior Data Scientist / Machine Learning Engineer (Gen AI),Singapore,20d,"Company Overview:

We are in search of an experienced Senior Data Scientist / Machine Learning Engineer to join our client’s dynamic team, specialized in Gen AI. As a key member, you will play a pivotal role in developing and implementing cutting-edge machine learning models and algorithms to address complex business challenges. Your expertise will significantly enhance the service delivery of analytics solutions and products, creating substantial value for esteemed customers.

Key Responsibilities:",SGD 5K - SGD 10K (Employer est.),(Employer est.),NEWBRIDGE ALLIANCE PTE. LTD.,,,,"['Company - Public', 'Unknown', None, None, None]"
5,1008778748071,Information Technology - Senior Data Scientist (Data Science Track),Singapore,16d,"SIA Group has multiple positions for senior data scientists to drive our AI, data science and business analytics initiatives. Responsibilities include the following:
Member of an in-house AI and data science development team that works on machine learning (including NLP, computer vision and recommender system using deep learning methods), mathematical optimization, game theory, and experimental design.
Work closely with business stakeholders to create impactful and intelligent features/services in AI, data science and data analytics. Propose and build scalable ML/DL solutions. Deploy them as API microservices for use by software applications and business users for faster and more effective decision making.
Oversee the technical work of external technology partners and provide them datasets to deliver products/services in AI and data science. Support business users in the assessment/ validation of partner-supplied prediction models and in their deployment to production cloud.",SGD 5K - SGD 10K (Employer est.),(Employer est.),SINGAPORE AIRLINES LIMITED3.9 ★,3.9,69 %,"['Career Opportunities', '3.2', 'Comp & Benefits', '3.5', 'Culture & Values', '3.4', 'Senior Management', '3.1', 'Work/Life Balance', '3.7']","['Company - Public', '10000+ Employees', 'Transportation & Logistics', 'Airlines, Airports & Air Transportation', '1972']"
6,1008778748112,Information Technology - Senior Data Scientist (Advanced AI Track),Singapore,16d,"SIA has multiple positions for machine learning/deep learning experts to drive our AI and data science initiatives.

Key Responsibilities:
Member of the in-house AI Center-of-Excellence team that works on challenging problems in machine learning (including areas on NLP, computer vision, recommender system, transfer learning and reinforcement learning), mathematical optimization, game theory, and experimental design.
Research and develop statistical machine learning and deep learning algorithms to meet complex product requirements. The scope includes defining hypotheses, executing necessary tests and experiments; evaluating, tuning and optimizing algorithms and methods; and having an eye towards cloud implementation ease, scalability, and robustness in a live customer-facing production environment.",SGD 6K - SGD 11K (Employer est.),(Employer est.),SINGAPORE AIRLINES LIMITED3.9 ★,3.9,69 %,"['Career Opportunities', '3.2', 'Comp & Benefits', '3.5', 'Culture & Values', '3.4', 'Senior Management', '3.1', 'Work/Life Balance', '3.7']","['Company - Public', '10000+ Employees', 'Transportation & Logistics', 'Airlines, Airports & Air Transportation', '1972']"
7,1008802011630,Machine Learning Cybersecurity Backend Application Developer,Singapore,3d,"MicroSec Singapore is looking for talented Backend Developers with a Machine learning background. Successful applicants will be responsible for further developing MicroSec’s IoT cyber-security products. They will follow agile scrum methodologies to establish needs from Product Owners, help with the self-organization of their development team, and guide junior team members. There will be a broad range of problems to solve, such as data visualization, cryptographic implementations, IoT communication, and machine learning.

PREREQUISITE
At least 4-5 years of experience in Python and relevant frameworks such as Django and Flask
At least 4 years of experience in development for Linux-based platforms
At least 2-3 years of experience in working on machine learning tools including Tensorflow, LSTM and other models",SGD 6K - SGD 9K (Employer est.),(Employer est.),MICROSEC PTE. LTD.4.7 ★,4.7,92 %,"['Career Opportunities', '4.6', 'Comp & Benefits', '4.0', 'Culture & Values', '4.9', 'Senior Management', '4.7', 'Work/Life Balance', '4.1']","['Company - Private', 'Unknown', None, None, None]"
8,1008802013455,Backend Engineer (Machine Learning Systems) - TikTok Large Model Platform,Singapore,3d,"TikTok will be prioritising applicants who have a current right to work in Singapore, and do not require TikTok's sponsorship of a visa.

TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.",SGD 10K - SGD 20K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
9,1008780884004,Research Engineer (Machine Learning/ Data Scientist),Singapore,15d,"Date: 27 Jul 2023
Location: SPECIALTY RESEARCH INST/CTRS, Kent Ridge Campus, SG
Company: National University of Singapore
About Us
The SIA-NUS Digital Aviation Corporate Laboratory aims to create and commercialise innovative technologies that could accelerate the digital transformation of Singapore’s aviation sector, redefine the air travel experience and ensure safety and security in air travel. This will be achieved by leveraging NUS’s world class deep tech and multi-disciplinary research expertise across artificial intelligence, machine learning, data science, operations research and analytics, optimisation, automation, sleep studies and design to develop digital technologies.",SGD 64K - SGD 100K (Glassdoor est.),(Glassdoor est.),National University of Singapore4.1 ★,4.1,70 %,"['Career Opportunities', '3.6', 'Comp & Benefits', '3.5', 'Culture & Values', '3.8', 'Senior Management', '3.5', 'Work/Life Balance', '3.9']","['College / University', '10000+ Employees', 'Education', 'Colleges & Universities', '1905']"
10,1008794627452,Machine Learning Engineer (Recommendation) - CapCut,Singapore,8d,"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.",SGD 10K - SGD 20K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
11,1008765446318,Data Modelling Scientist,Singapore,23d,"The Company
This is a newly created, Data Modelling Scientist role to build data architecture and model our asset management client.
The Responsibilities
You will establish data models by utilizing best practices to guarantee high data quality. You will implement best coding practices to ensure consistency of data models, translate business needs into data models and partner with teams to create data strategies, develop data flows and conceptual data models. You will preserve conceptual, logical and physical data models along with relevant metadata, execute reverse engineering of physical data models from databases and SQL scripts and evaluate variables with the data models and physical databases.",,,Robert Half3.8 ★,3.8,71 %,"['Career Opportunities', '3.7', 'Comp & Benefits', '3.5', 'Culture & Values', '3.6', 'Senior Management', '3.5', 'Work/Life Balance', '3.7']","['Company - Public', '10000+ Employees', 'Human Resources & Staffing', 'HR Consulting', '1948']"
12,1008691451985,Senior/ Staff Analyst - Data Scientist Information Technology,Singapore,30d+,"We are looking for a Data Scientist to lead and/or support end-to-end data science projects including cleaning/pruning of source data (data exploration), working with large data sets (including processing, manipulation, analysis, modelling etc.) analyzing data trends, correlations and patterns, translating data into useful insights to drive business and operational decisions.
In your new role, you will:
Lead and/or support end-to-end data science projects including cleaning/pruning of source data (data exploration), working with large data sets (including processing, manipulation, analysis, modelling etc.) analyzing data trends, correlations and patterns, translating data into useful insights to drive business and operational decisions.
Be able to leverage advanced data analysis skills, to prepare complex data analyses and models towards problem solving
Act as an analytics translator, communicate complex data-related requirements (from the business) to other parties (e.g. IT).",,,Infineon Technologies4.2 ★,4.2,86 %,"['Career Opportunities', '3.9', 'Comp & Benefits', '3.7', 'Culture & Values', '4.1', 'Senior Management', '3.7', 'Work/Life Balance', '4.2']","['Company - Public', '10000+ Employees', 'Manufacturing', 'Electronics Manufacturing', '1999']"
13,1008787763605,"Deep Learning Engineer, TikTok e-Commerce - 2024 Start",Singapore,10d,"TikTok will be prioritizing applicants who have a current right to work in Singapore, and do not require TikTok's sponsorship of a visa.

TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.",SGD 7K - SGD 13K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
14,1008778747425,Machine Learning Engineer - Core Feed Recommendation - Singapore,Singapore,16d,"Job Description & Requirements
TikTok is the leading destination for short-form mobile video and our mission is to inspire creativity and bring joy. TikTok is one of the fastest growing apps in the world, and we’re looking for machine learning research scientists and engineers to join our TikTok Core Feed Recommendation team to support that growth and help us empower creators, connect people, and explore possibilities.

TikTok Core Feed Recommendation team sits in the center of TikTok, designs, implements and improves the core recommendation algorithm that powers the ""for you"" feed, ""following"" feed, etc. of the TikTok app. The recommendation system we built connects hundreds of millions of users with relevant content out of billions of videos in real-time, and inspires high-quality content creation for millions of creators on the platform.",SGD 10K - SGD 20K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
15,1008770011127,Data Labeler (Artificial Intelligence),Singapore,21d,"Opportunity to be a part of a Data Stewardship team in Singapore!
Based in Singapore, the regional hub for Asia Pacific (AP) and top-ranked biopharmaceutical company on The Straits Times and Statista’s list of Best Employers in Singapore for three consecutive years (2020, 2021, 2022).
Join the premier biopharmaceutical company that has been in Singapore for more than 25 years and in AP for over 60 years.

As a Data Labeler, you will be responsible for annotating and labeling data to ensure its quality for machine learning and AI products. You will work closely with the SMEs and engineering teams to understand the requirements and guidelines for data labeling. Your role will involve reviewing and analyzing data sets, applying labels or annotations to different data points, and maintaining accuracy and consistency throughout the labeling process.",SGD 4K - SGD 7K (Employer est.),(Employer est.),MSD INTERNATIONAL GMBH (SINGAPORE BRANCH)4.2 ★,4.2,85 %,"['Career Opportunities', '3.7', 'Comp & Benefits', '4.1', 'Culture & Values', '4.1', 'Senior Management', '3.6', 'Work/Life Balance', '3.8']","['Company - Public', '10000+ Employees', 'Pharmaceutical & Biotechnology', 'Biotech & Pharmaceuticals', '1891']"
16,1008775950789,Data Scientist,Singapore,17d,"about company
I am currently working with a healthtech startup in Singapore. 5 days in office located at Science Park.

about job
Communicating effectively with our team of advisors and experts in biotech and healthcare and drawing on life sciences literature for guidance
Conducting visualisation and exploratory analysis of large datasets and presenting technical results to a non-technical leadership audience
Writing scientifically and contributing to publications describing our findings",SGD 5K - SGD 7K (Employer est.),(Employer est.),RANDSTAD PTE. LIMITED3.8 ★,3.8,75 %,"['Career Opportunities', '3.6', 'Comp & Benefits', '3.4', 'Culture & Values', '3.8', 'Senior Management', '3.5', 'Work/Life Balance', '3.7']","['Company - Public', '501 to 1000 Employees', 'Human Resources & Staffing', 'HR Consulting', '1960']"
17,1008778747209,Machine Learning Engineer - Recommendation - Singapore,Singapore,16d,"Job Description & Requirements
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.",SGD 10K - SGD 20K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
18,1008781817858,Machine Learning Engineer,Singapore,14d,"We are looking for a talented and experienced Machine Learning Engineer (MLE) to join our team. The ideal candidate will have a strong background in machine learning operations (MLOps) with focuses on Computer Vision and Natural Language Processing, and be passionate about applying these technologies to solve real-world problems in the FinTech industry. As an MLE, you are also responsible for the development of data-empowered capabilities for e-KYC services.
Responsibilities:
Preprocess structured and unstructured data
Design, develop, and deploy machine learning models for a variety of FinTech applications, including fraud detection, risk assessment, customer service chatbots, and image/video classification.
Knowledge of cloud services (AWS, GCP), build and maintain software features and functions, databases and applications using such cloud technologies.",SGD 6K - SGD 11K (Employer est.),(Employer est.),DWI CERMAT PTE. LTD.,,,,"[None, None, None, None, None]"
19,1008794627557,Machine Learning Engineer - TikTok E-Commerce,Singapore,8d,"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.",SGD 10K - SGD 20K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
20,1008787764342,Software Engineer in Machine Learning Infra - TikTok Recommendation Architecture,Singapore,10d,"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.",SGD 10K - SGD 20K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
21,1008796017496,NLP Engineer (Machine Translation) - 2024 Start,Singapore,7d,"TikTok will be prioritizing applicants who have a current right to work in Singapore, and do not require TikTok's sponsorship of a visa.

TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.",SGD 7K - SGD 13K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
22,1008802012716,Data & AI Architect,Singapore,3d,"Duties and Responsibilities:
The Technical Manager will be leading a team of tech lead, data engineers, BI developers, data scientist and machine learning (ML) developers. The Technical Manager shall be the Subject Matter Expert that would be able to envision, articulate/design, build, deploy and operationalise Big Data + AI / ML solutions, and he/she will be accountable for the overall technology strategy.
In this role, the technical manager will be responsible for detailed solution design and technical accelerators such as Proof of Value (POV)/Proof of Concept (POC) projects. He/She will direct technical resources from the team to design and scale cohesive solutions.
The technical manager will also work closely with the Sales team to close deals, supporting the team through the full sales process of solutions engineering and presentation, standard and/or customised solutions demonstration, customer workshop, development of proposals and work with the sales team to address RFI/RFP-related queries from customers. In addition, he/she will act as a consultant to the delivery team for development and deployment of solutions so as to ensure smooth transition from post-sales implementation to Go-live stage.",SGD 10K - SGD 11K (Employer est.),(Employer est.),NTT DATA SINGAPORE PTE. LTD.3.9 ★,3.4,58 %,"['Career Opportunities', '3.2', 'Comp & Benefits', '3.2', 'Culture & Values', '3.3', 'Senior Management', '3.1', 'Work/Life Balance', '3.6']","['Company - Public', '10000+ Employees', 'Information Technology', 'Information Technology Support Services', '1967']"
23,1008774972355,Machine Learning Engineer,Singapore,17d,"Job Description:

We are a well-established no-code app development platform, seeking a highly skilled and adaptable Senior AI Integration Specialist to enhance our platform's capabilities through seamless integration of AI technologies. As a key member of our experienced team, you will be responsible for designing and implementing the integration of various AI functionalities to cater to our users' specific needs.
Responsibilities:
Lead the integration of AI technologies into our no-code app development platform.
Collaborate closely with the development team to identify integration requirements and implement efficient solutions.",SGD 6K - SGD 9K (Employer est.),(Employer est.),ORANGEKLOUD PTE. LTD.,3.6,54 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '2.5', 'Culture & Values', '3.1', 'Senior Management', '3.1', 'Work/Life Balance', '3.1']","['Company - Private', '51 to 200 Employees', None, None, None]"
24,1008803227193,Data Scientist,Singapore,3d,"CDG is increasingly using more and more data in the everyday operations. A data scientist interprets the raw data and extracts valuable meaning out of it. They then use this information to find patterns and develop solutions that company needs to grow and compete.

Job Responsibilities
Undertake preprocessing of structured and unstructured data.
Analyze large amounts of data to discover trends and patterns.
Build predictive models and machine-learning algorithms.
Apply expertise in data science, statistical analysis, data mining and the visualization of data to derive insights that value-add to business decision making.",SGD 5K - SGD 11K (Employer est.),(Employer est.),CDG ZIG PTE. LTD.,,,,"['Company - Public', 'Unknown', None, None, None]"
25,1008775952030,Machine Learning / Data Engineer,Singapore,17d,"We are looking for Machine Learning / Data Engineers who strive to find and implement effective solutions to constrained problems.

Location: Singapore
Job Type: On-site, Full-time

Duties
Carry out research and data processing to support the development of fintech applications.",SGD 7K - SGD 9K (Employer est.),(Employer est.),PARALLELCHAIN LAB PRIVATE LIMITED,2.6,N/A,[],"['Company - Private', '1 to 50 Employees', None, None, None]"
26,1008808059186,Data Scientist,Singapore,1d,"Who are we?
At L’Oréal, there is never a dull day, the beauty lies in the freedom to go beyond with our empowering entrepreneurial culture. We take pride in developing young talents who have the passion and ambition to make an impact in the beauty industry. We currently offer a wide range of career opportunities for undergraduates and fresh graduates across the region.
SAPMENA (South Asia Pacific, Middle East & North Africa) is home to 40% of the world's population & some of the fastest-growing economies. Headquartered in Singapore, we have over 6,800 diverse talents in 15 subsidiaries with 34 International Brands, 4 factories & 2 research centres. As the leading beauty tech company, we offer endless exciting career opportunities.
Join us on our mission to: Create the beauty that moves the world.",SGD 9K - SGD 12K (Employer est.),(Employer est.),L'OREAL SINGAPORE PTE. LTD.4.0 ★,4.0,79 %,"['Career Opportunities', '3.9', 'Comp & Benefits', '3.8', 'Culture & Values', '4.0', 'Senior Management', '3.6', 'Work/Life Balance', '3.4']","['Company - Public', '10000+ Employees', 'Manufacturing', 'Consumer Product Manufacturing', '1909']"
27,1008804366827,Machine Learning Engineer,Singapore,2d,"Maltem Singapore is currently seeking a Machine Learning Engineer for our Wealth Management Client.

Summary :
The successful candidate will be supporting the Data Ecosystem project.

Knowledge, Skills and Experience :
Hands on experience in building and deploying Production-level Data-Driven applications and data processing workflows/pipelines and/or implementing machine learning systems at scale in Python and deliver analytics involving all phases like data ingestion, feature engineering, modelling, tuning, evaluating, monitoring, and presenting.",SGD 7K - SGD 10K (Employer est.),(Employer est.),MALTEM ASIA PTE. LTD.3.2 ★,3.2,62 %,"['Career Opportunities', '3.2', 'Comp & Benefits', '3.1', 'Culture & Values', '3.1', 'Senior Management', '2.9', 'Work/Life Balance', '3.6']","['Company - Private', '1001 to 5000 Employees', 'Management & Consulting', 'Business Consulting', '2001']"
28,1008800882528,Data Scientist - Strategic Data Solutions,Singapore,4d,"Summary

Imagine what you could do here. At Apple, new ideas have a way of becoming
outstanding products, services, and customer experiences very quickly. Bring
passion and dedication to your job and there's no telling what you could
accomplish.

Apple's Strategic Data Solutions (SDS) team is looking for a talented individual
who is passionate about crafting, implementing, and operating analytical solutions
that have direct and measurable impact to Apple and its customers.",,,APPLE SOUTH ASIA PTE. LTD.4.2 ★,4.2,82 %,"['Career Opportunities', '3.8', 'Comp & Benefits', '4.3', 'Culture & Values', '4.2', 'Senior Management', '3.7', 'Work/Life Balance', '3.6']","['Company - Public', '10000+ Employees', 'Information Technology', 'Computer Hardware Development', '1976']"
29,1008783052106,Lead Cybersecurity Data Scientist,Singapore,14d,"Duties and Responsibilities
Familiarize with Ensign’s business domain and objectives to implement cyber security analytics solutions that meet internal business requirements and the needs of industry partners and customers
Develop, evaluate, tune, deploy, maintain and document production-grade data analytics models that provide cyber security insights
Work on large volume of raw, structured and unstructured data from internet traffic, logs and other forms of data sources using Apache Spark, MPP DB, NoSQL, Hadoop, Scala, Python, R, Tableau etc on daily basis
Knowledge of cloud (AWS, Azure, GCP) and ability to develop and deploy models that leverage on cloud resources using appropriate cloud architecture
Evaluate potential solutions relating to data analytics and make recommendations to solve business problems",SGD 10K - SGD 17K (Employer est.),(Employer est.),ENSIGN INFOSECURITY (CYBERSECURITY) PTE. LTD.3.7 ★,3.7,60 %,"['Career Opportunities', '3.2', 'Comp & Benefits', '3.4', 'Culture & Values', '3.3', 'Senior Management', '2.9', 'Work/Life Balance', '2.9']","['Company - Private', '501 to 1000 Employees', None, None, None]"
30,1008796015903,GenAI CoE - Generative AI Platform Engineer,Singapore,7d,"Meet your team
Intelligent Enterprise Solutions (IES) is the internal IT organization for SAP. Our purpose is to CREATE, BUILD, and RUN the Intelligent Enterprise by providing customer-centric insights and technologies. IE Innovation, Technology & Data (ITD) is our technology backbone and drives all aspects of innovation, architecture, mobile experience, intelligent technologies, platforms, data, and development tools.

As a Generative AI Engineer at GenAI CoE, you'll join our expansive Data Science, Artificial Intelligence, and Big Data (DAB) division within the ITD Technology Services department. Collaborate with a global team of AI engineers, scientists, and product managers based in Germany, France, and Singapore. This role presents an unparalleled opportunity to thrive in a stimulating, innovative, and continuous learning atmosphere, while playing a pivotal role in shaping the future Intelligent Enterprise driven by AI.",SGD 4K - SGD 8K (Employer est.),(Employer est.),SAP ASIA PTE. LTD.4.4 ★,4.4,90 %,"['Career Opportunities', '4.1', 'Comp & Benefits', '4.0', 'Culture & Values', '4.4', 'Senior Management', '4.0', 'Work/Life Balance', '4.3']","['Company - Public', '10000+ Employees', 'Information Technology', 'Enterprise Software & Network Solutions', '1972']"
31,1008789541353,Machine Learning Engineer (Recommendation) - TikTok e-Commerce,Singapore,10d,"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.",SGD 10K - SGD 20K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
32,1008746599268,Research Associate (Data Science and AI),Singapore,30d+,"The Singtel Cognitive and Artificial Intelligence Lab for Enterprises@NTU (SCALE) invites applications for the position of Research Associate.

Key Responsibilities:
Work on a new project in AI and data analytics
Design experimentation including the framework and evaluation methodology
Conduct evaluation of the AI tools and algorithms, and build baseline
Develop visualization and interactive tools to effectively present the result
Design and develop new AI algorithms and prototypes
Conduct trials and further refine the AI models

Hiring Institution: NTU",,,Nanyang Technological University3.9 ★,3.9,69 %,"['Career Opportunities', '3.5', 'Comp & Benefits', '3.4', 'Culture & Values', '3.5', 'Senior Management', '3.4', 'Work/Life Balance', '3.8']","['College / University', '5001 to 10000 Employees', 'Education', 'Colleges & Universities', '1991']"
