,job_id,job_name,job_location,job_age,job_posting_description,job_salary_range,job_salary_estimate_type,company,company_total_rating,proportion_reviewers_recommend_company,company_individual_ratings,company_type_size_sector_industry_yearFounded
10,1008789547250,Database Developer (SQL),Singapore,10d,"Napier Healthcare is seeking a highly skilled and motivated Database Developer to join our dynamic team. As a Database Developer, you will play a crucial role in designing, developing, and maintaining our database systems, ensuring optimal performance, reliability, and security.

Preferred Qualifications:
Bachelor's degree in Computer Science, Information Systems, or a related field (or equivalent experience).
3-4 years of working experience with MSS SQL development and database administration
Must have experience in",SGD 5K - SGD 7K (Employer est.),(Employer est.),NAPIER HEALTHCARE SOLUTIONS PTE. LTD.2.5 ★,2.5,36 %,"['Career Opportunities', '2.3', 'Comp & Benefits', '2.2', 'Culture & Values', '2.3', 'Senior Management', '2.2', 'Work/Life Balance', '2.5']","['Company - Private', '201 to 500 Employees', 'Healthcare', 'Health Care Services & Hospitals', '1996']"
11,1008804361322,Oracle DBA,Singapore,2d,"Minimum 6years+ experience with database technologies (Oracle, SQL Server)
Knowledge in Database Security and Monitoring
Experience in performance tuning and optimization, using native monitoring and troubleshooting tools
Database Management, MS SQL & Oracle Server, SQL Programming, Database Security, Requirements Analysis, Problem Solving
Promoting Process Improvement, Data Maintenance,Database Performance,etc
Excellent communication and problem-solving skills
Develop and maintain technical and process documents
Proven work experience as a Database administrator
Minimum Degree in Computer Science or relevant disciplines.",SGD 7K - SGD 9K (Employer est.),(Employer est.),IDC TECHNOLOGIES (SINGAPORE) PTE. LTD.3.4 ★,3.4,63 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.1', 'Culture & Values', '3.2', 'Senior Management', '3.2', 'Work/Life Balance', '3.2']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Information Technology Support Services', '2003']"
12,1008787769416,Database Administrator (MSSQL),Singapore,10d,"This DBA will be responsible for the implementation, operation, administration, and maintenance of MSSQL databases in the areas of performance, availability, reliability, and data integrity.
The right candidate should have:
Singaporean Citizen to be able to get the required level of clearance
Relevant DBA experience
Good verbal and written communication skills
Analytical and problem solver
How you will contribute to the team:
Administer and maintain MS SQL databases",SGD 7K - SGD 10K (Employer est.),(Employer est.),CXC SINGAPORE PTE. LTD.3.3 ★,3.3,44 %,"['Career Opportunities', '2.6', 'Comp & Benefits', '2.6', 'Culture & Values', '2.8', 'Senior Management', '2.8', 'Work/Life Balance', '3.3']","['Company - Private', '51 to 200 Employees', 'Human Resources & Staffing', 'HR Consulting', '1992']"
13,1008749712863,Junior Database Administrator,Singapore,30d+,"Job Description
A professional Database administrator (DBA) to keep our customers’ databases up and running smoothly 24/7.


Key Responsibilities :
Install and maintain the performance of database servers.
Set and maintain database standards.
Performance tuning of database systems.",SGD 6K - SGD 7K (Employer est.),(Employer est.),DCI CONSULTANTS PRIVATE LIMITED,,,,"['Company - Public', '1 to 50 Employees', None, None, None]"
14,1008715029382,Database Administrator (DBA),Singapore,30d+,"About the role
CGS-CIMB Securities International Pte. Ltd is one of the leading integrated financial service providers in Asia. With a global presence in over 20 countries, and backed with an award-winning research team, the Company is well-positioned as Asia’s leading financial gateway, providing well researched and in-depth analysis of financial products.

You will be part of the Infrastructure Team responsible for managing CGS-CIMB databases to ensure high standards of performance as well as security and availability.",SGD 6K - SGD 7K (Employer est.),(Employer est.),CGS-CIMB SECURITIES (SINGAPORE) PTE. LTD.3.6 ★,3.5,51 %,"['Career Opportunities', '3.1', 'Comp & Benefits', '2.9', 'Culture & Values', '3.1', 'Senior Management', '3.2', 'Work/Life Balance', '3.3']","['Company - Private', '501 to 1000 Employees', 'Financial Services', 'Investment & Asset Management', '1979']"
15,1008763167278,SQL Database Administrator (2655),Singapore,24d,"As a key technical resource of his /her team, he /she:
Takes up technical tasks and also manages delegation for technical issues within the team,
animates the team to encourage collaboration and sharing of best practices,
supports new technologies and leverages them to provide consistency of service across streams,
proposes service improvements for all Big Data services supported throughout the organization,
documents, reviews, maintains and shares relevant technical information within the team
provides technical knowledge, supports services both proactively and reactively to maintain the availability and reliability of system infrastructure in accordance to the SLA,
works in line with policies based on LEAN-CA-CIB best practices,",SGD 8K - SGD 12K (Employer est.),(Employer est.),ASPIRE NXT PTE. LTD.3.0 ★,3.0,46 %,"['Career Opportunities', '3.0', 'Comp & Benefits', '2.3', 'Culture & Values', '2.8', 'Senior Management', '2.6', 'Work/Life Balance', '3.0']","['Company - Private', '51 to 200 Employees', None, None, None]"
16,1008785403111,Database Administrator (SQL)- PRIT,Singapore,12d,"Experienced Senior SQL DBA, you will play a crucial role in designing, implementing, and maintaining our database infrastructure to ensure high availability, performance, and data integrity.

Required experience/skills:
AWS certifications, such as AWS Certified Database with bachelor's degree in Computer Science, Information Technology, or a related field (or equivalent work experience).
Proven experience as a SQL Database Administrator, preferably in a senior or lead role.
Strong expertise in managing SQL databases, with a focus on Microsoft SQL Server or My SQL
Hands-on experience with AWS RDS, including database provisioning, monitoring, and high availability configurations.",SGD 6K - SGD 9K (Employer est.),(Employer est.),PERSOLKELLY SINGAPORE PTE. LTD.3.3 ★,3.8,76 %,"['Career Opportunities', '3.7', 'Comp & Benefits', '3.6', 'Culture & Values', '3.8', 'Senior Management', '3.6', 'Work/Life Balance', '3.6']","['Company - Private', '51 to 200 Employees', 'Human Resources & Staffing', 'Staffing & Subcontracting', None]"
17,1008655949158,"Software Applications Development Engineer (.NET, SQL, Power Platform)",Singapore,30d+,"Develop, test, and maintain software applications using .NET framework, SQL database technologies, and Power Platform (Power Automate and Power Apps).
Collaborate with team members located in different locations to coordinate code integration and review processes, including those involving Power Platform solutions.
Participate in the full software development lifecycle, including requirements gathering, design, implementation, testing, and deployment of Power Platform solutions.
Debug and resolve software defects and issues reported by users or identified during testing, including those related to Power Platform solutions.
Conduct code reviews to ensure adherence to coding standards and best practices for both .NET development and Power Platform solutions.
Work closely with cross-functional teams, including product managers, quality assurance, and system administrators, to deliver high-quality software solutions that incorporate Power Platform capabilities.",SGD 8K - SGD 10K (Employer est.),(Employer est.),NTT SINGAPORE PTE. LTD.3.0 ★,3.9,74 %,"['Career Opportunities', '3.6', 'Comp & Benefits', '2.8', 'Culture & Values', '3.2', 'Senior Management', '2.8', 'Work/Life Balance', '2.6']","['Company - Private', '1001 to 5000 Employees', None, None, None]"
18,1008784358164,Database Solutions Architect,Singapore,13d,"about company
I am currently working with a company that does ultra-fast, real-time performing open sourced distributed SQL database.

about job (Needs to travel once a month to ASEAN countries. Work in office arrangement (CBD)
Be a subject matter expert on databases, particularly on Relational Databases, able to discuss with customer on database modelling, migration, performance testing and day to day operations
Have wide ranging experience with open source and commercial databases such as MySQL, PostgreSQL, Oracle & SQL Server...etc",SGD 10K - SGD 18K (Employer est.),(Employer est.),RANDSTAD PTE. LIMITED3.8 ★,3.8,75 %,"['Career Opportunities', '3.6', 'Comp & Benefits', '3.4', 'Culture & Values', '3.8', 'Senior Management', '3.5', 'Work/Life Balance', '3.7']","['Company - Public', '501 to 1000 Employees', 'Human Resources & Staffing', 'HR Consulting', '1960']"
19,1008761804243,Senior SQL Database Administrator - JYK,Singapore,25d,"Experienced Senior SQL DBA, you will play a crucial role in designing, implementing, and maintaining our database infrastructure to ensure high availability, performance, and data integrity.

Required experience/skills:
AWS certifications, such as AWS Certified Database with bachelor's degree in Computer Science, Information Technology, or a related field (or equivalent work experience).
Proven experience as a SQL Database Administrator, preferably in a senior or lead role.
Strong expertise in managing SQL databases, with a focus on Microsoft SQL Server or My SQL
Hands-on experience with AWS RDS, including database provisioning, monitoring, and high availability configurations.",SGD 6K - SGD 8K (Employer est.),(Employer est.),PERSOLKELLY SINGAPORE PTE. LTD.3.3 ★,3.8,76 %,"['Career Opportunities', '3.7', 'Comp & Benefits', '3.6', 'Culture & Values', '3.8', 'Senior Management', '3.6', 'Work/Life Balance', '3.6']","['Company - Private', '51 to 200 Employees', 'Human Resources & Staffing', 'Staffing & Subcontracting', None]"
20,1008780765688,"AVP, EDB PostgreSQL/PostgreSQL Database Administrator, Cloud Engineering Services (WD52200)",Singapore,15d,"Business Function
Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.

Responsibilities
The role will be primarily focused on overseeing the database administration functions which includes database installation, planning, design, implementation, backup, maintenance and optimization of PostgreSQL and EDB PostgreSQL. The candidate should be a subject matter expert in supporting PostgreSQL, EDB PostgreSQL and EDB ecosystem tools.",SGD 9K - SGD 15K (Employer est.),(Employer est.),DBS BANK LTD.4.0 ★,4.0,78 %,"['Career Opportunities', '3.9', 'Comp & Benefits', '3.9', 'Culture & Values', '3.9', 'Senior Management', '3.6', 'Work/Life Balance', '3.5']","['Company - Public', '10000+ Employees', 'Financial Services', 'Banking & Lending', '1968']"
21,1008631923380,Permanent Database Administrator (DBA) at Novena - Up to $9000 + PB (Office hours),Singapore,30d+,"- Permanent
- Mon to Fri: 9am – 6:30pm
- Novena
- Up to $9000 + PB


Job Responsibilities:
Managing, monitoring and maintaining databases",SGD 8K - SGD 9K (Employer est.),(Employer est.),SUCCESS RESOURCE CENTRE PTE. LTD.,,,,"['Company - Public', 'Unknown', None, None, None]"
22,1008789532101,Senior / Database Administrator,Singapore,10d,"As a Senior Database Administrator, you are the essential key to having a successful database environment. Displaying strong understanding of both technical and business needs, you are instrumental in the design, implementation, administration, and monitoring of data management systems, while ensuring design, consistency, quality, and security.

Your daily challenges include the following areas:

Project Delivery
Design, develop, implement and maintain the SQL Databases, IBM DB2, PostreSQL database for customers.",SGD 11K - SGD 13K (Employer est.),(Employer est.),ATT DIGIVERSE PTE. LTD.,,,,"[None, None, None, None, None]"
23,1008759415645,"vp, database administrator (dba) - bank - 12.5k",Singapore,27d,"about the role
Develops and maintains Database design documents and ensure its up-to-date.
Manage database environment inclusive of Oracle, SQL Server.
Must have experience in Oracle RAC, Data Guard, Oracle Restart on Windows platform. Must have worked on 11.x/12.x.19.x versions of Oracle and have handled database activities like DB Upgrades, Patching and other maintenance activities. Must have strong hands-on experience on database especially Oracle.
Further establish and ensure Database standards (security, reliability, availability, and scalability) and procedures are met by our product teams.
Root cause analysis of production-related database issues. Report the details of Incidents and status in case of any unexpected result of Database Administration tasks or production system and also perform trouble shooting in systems",SGD 9K - SGD 13K (Employer est.),(Employer est.),RANDSTAD PTE. LIMITED3.8 ★,3.8,75 %,"['Career Opportunities', '3.6', 'Comp & Benefits', '3.4', 'Culture & Values', '3.8', 'Senior Management', '3.5', 'Work/Life Balance', '3.7']","['Company - Public', '501 to 1000 Employees', 'Human Resources & Staffing', 'HR Consulting', '1960']"
24,1008805975371,L2 Database Administrator Engineer (MS SQL/AMK) - JL,Singapore,2d,"The L2 Database Administrator Engineer is responsible for:
Daily health monitoring of production database system and data integrity checks
Database migration and performance monitoring
System / data backup, disaster recovery
Carry out periodical production patch and upgrade management
Automate and monitor huge file transfer for archiving
Work with users and vendors to take timely and appropriate steps to resolve and troubleshoot issues impacting service levels and conduct root cause analysis
Enforce security standards for databases",SGD 6K - SGD 7K (Employer est.),(Employer est.),OAKTREE CONSULTING4.0 ★,4.0,100 %,"['Career Opportunities', '3.0', 'Comp & Benefits', '4.0', 'Culture & Values', '3.0', 'Senior Management', '3.0', 'Work/Life Balance', '4.0']","['Unknown', '1 to 50 Employees', 'Human Resources & Staffing', 'Staffing & Subcontracting', None]"
25,1008792121931,Database Administrator,Singapore,9d,"Responsibilities:
The candidate is responsible in designing, implementing, documenting, administering and monitoring the databases to ensure the databases run efficiently and securely.
In addition, the candidate shall own, track and resolve database related incidents and requests within Service Level Agreements (SLAs), review service-related reports (e.g.: database backups, maintenance, monitoring) on a daily basis and respond to database related alerts and working with vendors and other parties to resolve the problems.
The candidate shall also focus on managing and resolving issues in alignment with the SLAs, establishing and maintaining communication
with development team to keep them updated with status of their requests, initiating and performing changes on Non-Production systems and proactively escalating any issues that cannot be resolved within the established timeframes.",SGD 5K - SGD 8K (Employer est.),(Employer est.),TROYTECH INTERNATIONAL CONSULTING PTE LTD3.7 ★,3.7,67 %,"['Career Opportunities', '2.8', 'Comp & Benefits', '2.7', 'Culture & Values', '3.1', 'Senior Management', '3.1', 'Work/Life Balance', '2.9']","['Company - Private', '1 to 50 Employees', 'Management & Consulting', 'Business Consulting', None]"
26,1008663216267,Database Administrator,Singapore,30d+,"Responsibilities
Managing, monitoring and maintaining databases
Maintaining database backup and recovery
Provide solution related to database design and SQL writing to Application Developers
Implement change requests related to development in database such as table design, triggers, and stored procedures
Support application deployment activities
Develop and deploy data patch SQL scripts
Provide solution for SQL query tuning",SGD 6K - SGD 8K (Employer est.),(Employer est.),ST ENGINEERING ADVANCED NETWORKS & SENSORS PTE. LTD.3.2 ★,3.2,37 %,"['Career Opportunities', '2.9', 'Comp & Benefits', '2.8', 'Culture & Values', '2.9', 'Senior Management', '2.6', 'Work/Life Balance', '3.5']","['Subsidiary or Business Segment', '10000+ Employees', 'Information Technology', 'Information Technology Support Services', '1997']"
27,1008803224623,Database Administrator,Singapore,3d,"Job Description
A professional Database administrator (DBA) to keep our customers’ databases up and running smoothly 24/7.

Key Responsibilities :
Install and maintain the performance of database servers.
Set and maintain database standards.
Performance tuning of database systems.
Diagnose and troubleshoot database errors.",SGD 6K - SGD 7K (Employer est.),(Employer est.),DCI CONSULTANTS PRIVATE LIMITED,,,,"['Company - Public', '1 to 50 Employees', None, None, None]"
28,1008640302327,Oracle Database Administrator,Singapore,30d+,"Nationality/Citizenship: Singaporean
Location: GIC Tower
Budget: Up to SGD 10000

Note* : SG Citizen Candidates must be CAT1 eligible

Job Description:",SGD 8K - SGD 10K (Employer est.),(Employer est.),EXCELTECH COMPUTERS PTE. LTD.,,,,"['Company - Public', 'Unknown', None, None, None]"
29,1008753798234,Database Administrator,Singapore,30d,"Job Responsibilities:
Responsible for database administration and management in terms of installation, security, performance optimisation, replication, monitoring, troubleshooting, backup, recovery
Manage database changes through change requests and provide status reports promptly
Respond promptly to assist in incident investigation and provide temporary and permanent solutions to resolve the issue
Protects data by developing data security and restoration controls.
Provide technical support to application development teams
Researching and recommending solutions that best meet business needs and enterprise operational requirements",SGD 6K - SGD 7K (Employer est.),(Employer est.),PAN-UNITED TECHNOLOGIES PTE. LTD.,2.3,27 %,"['Career Opportunities', '2.6', 'Comp & Benefits', '2.2', 'Culture & Values', '2.6', 'Senior Management', '3.4', 'Work/Life Balance', '2.2']","['Company - Private', 'Unknown', None, None, None]"
30,1008784356491,"Database Administrator (12 months under agency contract) , Code : KAS",Singapore,13d,"Job Description:
Perform logical and physical database design and creation, changes or removal of database, provide technical consultancy and advice on the usage of database software, advise application developers and owners on optimisation of database usage, SQL code and monitor availability of database, listener and other related processes;
review all daily logs, database alerts, database export logs, scheduled job logs;
perform database backups at frequency and within the timeframe as specified;
perform database recovery within the timeframe as defined; and
perform annual database recovery test on selected databases as determined.
develop, review, test, implement and monitor database backup and recovery jobs, procedures and schedules.",SGD 6K - SGD 11K (Employer est.),(Employer est.),PERSOLKELLY SINGAPORE PTE. LTD.3.3 ★,3.8,76 %,"['Career Opportunities', '3.7', 'Comp & Benefits', '3.6', 'Culture & Values', '3.8', 'Senior Management', '3.6', 'Work/Life Balance', '3.6']","['Company - Private', '51 to 200 Employees', 'Human Resources & Staffing', 'Staffing & Subcontracting', None]"
31,1008803225541,Senior / Database Administrator (1 Year Contract renewable),Singapore,3d,"As a Senior Database Administrator, you are the essential key to having a successful database environment. Displaying strong understanding of both technical and business needs, you are instrumental in the design, implementation, administration, and monitoring of data management systems, while ensuring design, consistency, quality, and security.

Your daily challenges include the following areas:

Project Delivery
Design,develop, implement and maintain the SQL Databases, IBM DB2, PostreSQL database for customers.",SGD 11K - SGD 13K (Employer est.),(Employer est.),ATT SYSTEMS (S'PORE) PTE LTD3.3 ★,3.3,57 %,"['Career Opportunities', '3.4', 'Comp & Benefits', '2.8', 'Culture & Values', '3.3', 'Senior Management', '3.2', 'Work/Life Balance', '3.3']","['Company - Private', '51 to 200 Employees', 'Information Technology', 'Information Technology Support Services', None]"
32,1008139269940,"Senior Learning Analytics Engineer, Dean's Office, EduTech (2-year contract)",Singapore,30d+,"Date: 30 Jul 2023
Location: YONG LOO LIN SCH OF MEDICINE, Kent Ridge Campus, SG
Company: National University of Singapore
Job Description
This position will advance medical learning data analytics including handling of data and various digital learning resources and systems, interfacing with administrators, students and faculty members in NUSMed Dean’s Office, NUSMed Departments (eg ALCNS), NUS, NUH and NUHS, and leveraging data science to improve faculty teaching and enhance student learning experience.
Responsibilities:",SGD 48K - SGD 75K (Glassdoor est.),(Glassdoor est.),National University of Singapore4.1 ★,4.1,70 %,"['Career Opportunities', '3.6', 'Comp & Benefits', '3.5', 'Culture & Values', '3.8', 'Senior Management', '3.5', 'Work/Life Balance', '3.9']","['College / University', '10000+ Employees', 'Education', 'Colleges & Universities', '1905']"
33,1008762389285,MariaDB / MySQL Database Administrator (JT) (Bank),Singapore,24d,"Job Description

MariaDB / MySQL Database Administrator

Responsibilities & Requirements
1. Strong proficiency in MariaDB or MySQL database management

2. Minimum 4 years of experience in MariaDB or MySQL database administration",SGD 7K - SGD 9K (Employer est.),(Employer est.),A-IT SOFTWARE SERVICES PTE LTD3.0 ★,3.0,46 %,"['Career Opportunities', '2.7', 'Comp & Benefits', '2.7', 'Culture & Values', '2.5', 'Senior Management', '2.2', 'Work/Life Balance', '1.9']","['Contract', '501 to 1000 Employees', 'Information Technology', 'Information Technology Support Services', None]"
34,1008640302327,Oracle Database Administrator,Singapore,30d+,"Nationality/Citizenship: Singaporean
Location: GIC Tower
Budget: Up to SGD 10000

Note* : SG Citizen Candidates must be CAT1 eligible

Job Description:",SGD 8K - SGD 10K (Employer est.),(Employer est.),EXCELTECH COMPUTERS PTE. LTD.,,,,"['Company - Public', 'Unknown', None, None, None]"
35,1008793565948,Database Administrator,Singapore,8d,"Job Requirements:
Bachelor's degree in computer science or related degree.
Minimum 5-6 years Database Administration experience.
Experience with Database Administration for DB2 (version 10 onwards) / Oracle Server (version 11 onwards) / PostgreSQL (version 14 onwards).
Knowledge and/or working experience in SQL Database servers and MySQL will be an advantage.
Experience in data modelling which include performing, managing, and validating Data Model creation. (ERWIN and/or equivalent)
Experience in troubleshooting and resolving database problems.",SGD 7K - SGD 11K (Employer est.),(Employer est.),DEZIRE TECHNOLOGIES PTE. LTD.3.6 ★,3.6,66 %,"['Career Opportunities', '3.6', 'Comp & Benefits', '3.5', 'Culture & Values', '3.7', 'Senior Management', '3.4', 'Work/Life Balance', '4.0']","['Company - Private', '51 to 200 Employees', 'Information Technology', 'Information Technology Support Services', '2012']"
36,1008787782946,Oracle Database Administrator,Singapore,10d,"Oracle Database Managed Services
I. Database Administration
II. Patch Management
III. Incident Management
IV. Change Management
V. Security Management
VI. Backup and Recovery
VII. Business Continuity Plans (BCP)
VIII. Data Patching
IX. Audit Compliance
X. Technical Hotline
XI. Database Monitoring
XII. User Management
XIII. Performance Tuning
XIV. Capacity Planning
XV. Vendor Management",SGD 6K - SGD 10K (Employer est.),(Employer est.),ESPIRE INFOLABS (SINGAPORE) PTE. LTD.3.0 ★,3.0,61 %,"['Career Opportunities', '3.2', 'Comp & Benefits', '3.4', 'Culture & Values', '3.2', 'Senior Management', '3.1', 'Work/Life Balance', '3.2']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Information Technology Support Services', '2001']"
37,1008784357445,Database Administrator | Agency Contract | EMIN,Singapore,13d,"Required: Microsoft SQL server experience needed

Responsibility:
SQL server installation
Failover cluster,AOAG configuration and logshipping
Database maintenance, monitoring and troubleshooting
SQL server hardening and audit log configuration
Database Encryption
Any other ad-hoc duties as required or assigned",SGD 6K - SGD 9K (Employer est.),(Employer est.),PERSOLKELLY SINGAPORE PTE. LTD.3.3 ★,3.8,76 %,"['Career Opportunities', '3.7', 'Comp & Benefits', '3.6', 'Culture & Values', '3.8', 'Senior Management', '3.6', 'Work/Life Balance', '3.6']","['Company - Private', '51 to 200 Employees', 'Human Resources & Staffing', 'Staffing & Subcontracting', None]"
38,1008779703275,Senior Database Administrator,Singapore,15d,"About the job
Job Description
Responsible for global banking database administration and management (capacity planning, installation, backup, recovery, monitoring, security, compliance, optimizations, troubleshooting, etc).
Define and develop projects that reduce database operational costs and automate regular tasks via scripting
Develop and deliver documentation for production and disaster recovery and regulatory purposes.
Requirements
Bachelor's degree in information system, information technology, computer science, or related.
Extensive experience with unix system operations and Shell scripting",SGD 9K - SGD 10K (Employer est.),(Employer est.),IKAS INTERNATIONAL (ASIA) PTE. LTD.3.6 ★,3.6,64 %,"['Career Opportunities', '3.4', 'Comp & Benefits', '3.4', 'Culture & Values', '3.5', 'Senior Management', '3.3', 'Work/Life Balance', '3.3']","['Company - Private', '1 to 50 Employees', 'Information Technology', 'Information Technology Support Services', '2004']"
